,Country,Region,Year,Happiness Rank,Happiness Score,upperwhisker,lowerwhisker,Economy (GDP per Capita),Family/Social Status,Health (Life Expectancy),freedom to make life choices,Generosity,Perceptions of corruption,Dystopia Residual,Number of Records,ONE,COUNT OF OUTER CIRCLE,lat,long
403,Portugal,Western Europe,2017,89,5.19500017166138,5.285041733086111,5.10495861023665,1.3151752948761002,1.36704301834106,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,1.10768270492554,1,1,155,40.957,-7.9373
404,Bosnia and Herzegovina,Central and Eastern Europe,2017,90,5.18200016021729,5.27633568674326,5.087664633691309,0.982409417629242,1.0693359375,0.705186307430267,0.204403176903725,0.328867495059967,0.0,1.89217257499695,1,1,155,44.342,17.804000000000002
405,Honduras,Latin America and Caribbean,2017,91,5.1810002326965305,5.30158279687166,5.0604176685214,0.730573117733002,1.14394497871399,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734,2.0658111572265603,1,1,155,14.880999999999998,-87.12299999999999
406,Macedonia,Central and Eastern Europe,2017,92,5.175000190734861,5.27217263966799,5.07782774180174,1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,1.6174693107605,1,1,155,41.636,21.676
407,Somalia,Sub-Saharan Africa,2017,93,5.151000022888179,5.24248370990157,5.0595163358748,0.0226431842893362,0.7211513519287109,0.11398913711309401,0.602126955986023,0.291631311178207,0.28241032361984303,3.11748456954956,1,1,155,2.875,43.446000000000005
408,Vietnam,Southeast Asia,2017,94,5.07399988174438,5.14728076457977,5.000718998909,0.7885475754737851,1.27749133110046,0.6521689891815191,0.571055591106415,0.23496805131435397,0.0876332372426987,1.46231865882874,1,1,155,21.75,105.37299999999999
409,Nigeria,Sub-Saharan Africa,2017,95,5.07399988174438,5.209500135481361,4.93849962800741,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.23094719648361198,0.0261215660721064,2.36539053916931,1,1,155,9.3417,7.678
410,Tajikistan,Central and Eastern Europe,2017,96,5.04099988937378,5.11142559587956,4.970574182868,0.524713635444641,1.27146327495575,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902,1.8490493297576898,1,1,155,38.367,72.597
411,Bhutan,South Asia,2017,97,5.01100015640259,5.07933456212282,4.94266575068235,0.885416388511658,1.3401265144348102,0.495879292488098,0.5015376806259161,0.474054545164108,0.17338038980960802,1.14018440246582,1,1,155,27.5342,90.3002
412,Kyrgyzstan,Central and Eastern Europe,2017,98,5.0040001869201705,5.089919903129339,4.918080470710991,0.5962200760841371,1.39423859119415,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,1.5367231369018601,1,1,155,41.74100000000001,75.043
413,Nepal,South Asia,2017,99,4.961999893188481,5.06735607936978,4.856643707007169,0.479820191860199,1.17928326129913,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973,1.8912410736084,1,1,155,28.2114,83.5608
414,Mongolia,East Asia,2017,100,4.95499992370605,5.021679509133099,4.88832033827901,1.0272358655929599,1.4930112361908001,0.557783484458923,0.39414396882057207,0.338464230298996,0.0329022891819477,1.1112923622131299,1,1,155,46.516000000000005,102.564
415,South Africa,Sub-Saharan Africa,2017,101,4.8289999961853,4.92943518772721,4.72856480464339,1.05469870567322,1.38478863239288,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985,1.51090860366821,1,1,155,-31.7,23.441
416,Tunisia,Middle East and Northern Africa,2017,102,4.80499982833862,4.88436700701714,4.725632649660111,1.00726580619812,0.8683514595031742,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,1.8902511596679699,1,1,155,35.594,9.421
417,Palestinian Territories,Middle East and Northern Africa,2017,103,4.77500009536743,4.88184834256768,4.66815184816718,0.716249227523804,1.1556471586227401,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,1.8788902759552,1,1,155,32.097,35.26
418,Egypt,Middle East and Northern Africa,2017,104,4.7350001335144,4.82513378962874,4.644866477400059,0.989701807498932,0.997471392154694,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039,1.70216107368469,1,1,155,26.16,28.741999999999997
419,Bulgaria,Central and Eastern Europe,2017,105,4.71400022506714,4.8036947064101705,4.62430574372411,1.1614590883255,1.4343794584274299,0.708217680454254,0.28923171758651695,0.113177694380283,0.0110515309497714,0.996139287948608,1,1,155,42.625,24.521
420,Sierra Leone,Sub-Saharan Africa,2017,106,4.70900011062622,4.85064333498478,4.56735688626766,0.36842092871666,0.984136044979095,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263,2.66845989227295,1,1,155,8.677,-11.779000000000002
421,Cameroon,Sub-Saharan Africa,2017,107,4.69500017166138,4.79654085725546,4.5934594860672995,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824,2.3336455821991,1,1,155,4.4,12.130999999999998
422,Iran,Middle East and Northern Africa,2017,108,4.69199991226196,4.79822470769286,4.585775116831059,1.15687310695648,0.7115512490272521,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005,1.49873495101929,1,1,155,33.408,54.0418
423,Albania,Central and Eastern Europe,2017,109,4.64400005340576,4.75246400639415,4.53553610041738,0.996192753314972,0.8036852478981021,0.731159746646881,0.381498634815216,0.20131294429302202,0.0398642159998417,1.49044156074524,1,1,155,40.654,20.076
424,Bangladesh,South Asia,2017,110,4.60799980163574,4.68982165828347,4.52617794498801,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398,1.9787361621856698,1,1,155,24.598000000000003,90.1963
425,Namibia,Sub-Saharan Africa,2017,111,4.57399988174438,4.770354740917679,4.37764502257109,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,1.4818902015686002,1,1,155,-21.276,17.219
426,Kenya,Sub-Saharan Africa,2017,112,4.55299997329712,4.65569159060717,4.450308355987071,0.560479462146759,1.0679507255554201,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977,1.6519021987915001,1,1,155,0.8059999999999999,38.166
427,Mozambique,Sub-Saharan Africa,2017,113,4.550000190734861,4.774102326333519,4.3258980551362,0.23430564999580397,0.870701014995575,0.10665443539619399,0.48079109191894503,0.322228103876114,0.17943638563156103,2.3556509017944305,1,1,155,-13.852,38.042
428,Myanmar,Southeast Asia,2017,114,4.54500007629395,4.61473994642496,4.47526020616293,0.36711055040359497,1.12323594093323,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091,1.11529040336609,1,1,155,21.840999999999998,96.05
429,Senegal,Sub-Saharan Africa,2017,115,4.53499984741211,4.6016037812829005,4.468395913541321,0.479309022426605,1.17969191074371,0.409362852573395,0.37792226672172496,0.183468893170357,0.11546044796705199,1.78964614868164,1,1,155,15.044,-15.081
430,Zambia,Sub-Saharan Africa,2017,116,4.513999938964839,4.64410550147295,4.38389437645674,0.6364067792892459,1.00318729877472,0.25783589482307395,0.461603492498398,0.249580144882202,0.0782135501503944,1.82670545578003,1,1,155,-15.13,25.268
431,Iraq,Middle East and Northern Africa,2017,117,4.49700021743774,4.62259140968323,4.37140902519226,1.1027104854583702,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599,1.31890726089478,1,1,155,33.545,43.278
432,Gabon,Sub-Saharan Africa,2017,118,4.46500015258789,4.5573617656529,4.37263853952289,1.1982102394104,1.1556202173233001,0.35657858848571794,0.31232857704162603,0.0437853783369064,0.0760467872023582,1.3229162693023702,1,1,155,-0.406,11.914000000000001
433,Ethiopia,Sub-Saharan Africa,2017,119,4.46000003814697,4.54272867664695,4.377271399646999,0.339233845472336,0.8646692037582401,0.35340970754623396,0.408842742443085,0.31265074014663696,0.16545571386814098,2.01574373245239,1,1,155,8.435,38.786
434,Sri Lanka,South Asia,2017,120,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308,0.41938924789428705,1,1,155,7.3,80.727
435,Armenia,Central and Eastern Europe,2017,121,4.37599992752075,4.46673461228609,4.28526524275541,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,1.5214991569518999,1,1,155,40.56,44.449
436,India,South Asia,2017,122,4.31500005722046,4.37152201749384,4.25847809694707,0.7922212481498722,0.754372596740723,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515,1.5191171169281,1,1,155,22.741,78.236
437,Mauritania,Sub-Saharan Africa,2017,123,4.29199981689453,4.37716361626983,4.20683601751924,0.6484572887420649,1.2720308303833001,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,1.65163731575012,1,1,155,19.413,-10.6528
438,Congo (Brazzaville),Sub-Saharan Africa,2017,124,4.29099988937378,4.41005350500345,4.17194627374411,0.8089642524719242,0.8320443630218509,0.28995743393898,0.4350258708000179,0.12085212767124198,0.0796181336045265,1.7241356372833299,1,1,155,0.509,16.08
439,Georgia,Central and Eastern Europe,2017,125,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703,1.50013780593872,1,1,155,42.05,43.576
440,Congo (Kinshasa),Sub-Saharan Africa,2017,126,4.2800002098083505,4.357810832709069,4.20218958690763,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,2.22495865821838,1,1,155,-1.4180000000000001,23.607
441,Mali,Sub-Saharan Africa,2017,127,4.19000005722046,4.26967071101069,4.110329403430221,0.476180493831635,1.2814733982086202,0.16936567425727803,0.306613743305206,0.183354198932648,0.10497024655342098,1.66819095611572,1,1,155,18.211,-2.209
442,Ivory Coast,Sub-Saharan Africa,2017,128,4.17999982833862,4.27518256321549,4.0848170934617505,0.6030489206314089,0.904780030250549,0.0486421696841717,0.4477061927318571,0.201237469911575,0.130061775445938,1.84496426582336,1,1,155,7.497000000000001,-5.336
443,Cambodia,Southeast Asia,2017,129,4.1680002212524405,4.27851781353354,4.05748262897134,0.6017650961875921,1.00623834133148,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,1.04294109344482,1,1,155,12.69,104.444
444,Sudan,Sub-Saharan Africa,2017,130,4.138999938964839,4.34574716508389,3.9322527128458,0.6595166921615601,1.21400856971741,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,1.6870658397674598,1,1,155,15.739,29.533
445,Ghana,Sub-Saharan Africa,2017,131,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.873664736747742,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932,1.57786750793457,1,1,155,7.257999999999999,-1.062
446,Ukraine,Central and Eastern Europe,2017,132,4.09600019454956,4.18541010454297,4.006590284556149,0.89465194940567,1.39453756809235,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546,0.8143823146820072,1,1,155,49.364,32.132
447,Uganda,Sub-Saharan Africa,2017,133,4.08099985122681,4.19579996705055,3.9661997354030603,0.381430715322495,1.12982773780823,0.21763260662555703,0.443185955286026,0.32576605677604703,0.057069718837738,1.526362657547,1,1,155,1.9392,32.7415
448,Burkina Faso,Sub-Saharan Africa,2017,134,4.03200006484985,4.1240590643882795,3.93994106531143,0.35022771358490007,1.04328000545502,0.21584425866603896,0.32436785101890603,0.250864684581757,0.12032810598611803,1.72721290588379,1,1,155,12.673,-1.226
449,Niger,Sub-Saharan Africa,2017,135,4.02799987792969,4.11194681972265,3.9440529361367203,0.16192533075809498,0.993025004863739,0.26850500702858,0.36365869641304,0.22867384552955602,0.13857294619083402,1.87398338317871,1,1,155,16.996,9.915
450,Malawi,Sub-Saharan Africa,2017,136,3.97000002861023,4.07747881740332,3.86252123981714,0.233442038297653,0.5125688314437871,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,2.08178615570068,1,1,155,-13.2731,33.7428
451,Chad,Sub-Saharan Africa,2017,137,3.9360001087188703,4.0347115239501,3.8372886934876402,0.43801298737525896,0.953855872154236,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.0535818822681904,2.07123804092407,1,1,155,15.981,18.781
452,Zimbabwe,Sub-Saharan Africa,2017,138,3.875,3.97869964271784,3.77130035728216,0.37584653496742204,1.08309590816498,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,1.59797024726868,1,1,155,-19.098,30.046999999999997
453,Lesotho,Sub-Saharan Africa,2017,139,3.80800008773804,4.04434397548437,3.5716561999917,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.157497271895409,0.119094640016556,1.42983531951904,1,1,155,-29.445999999999998,28.371
454,Angola,Sub-Saharan Africa,2017,140,3.79500007629395,3.9516419354081203,3.63835821717978,0.8584281802177429,1.1044119596481299,0.0498686656355858,0.0,0.09792649000883098,0.0697203353047371,1.6144824028015101,1,1,155,-12.835999999999999,17.808
455,Afghanistan,South Asia,2017,141,3.7939999103546103,3.8736614152789106,3.71433840543032,0.401477217674255,0.581543326377869,0.18074677884578697,0.106179520487785,0.311870932579041,0.0611578300595284,2.15080118179321,1,1,155,34.023,65.5267
456,Botswana,Sub-Saharan Africa,2017,142,3.7660000324249303,3.8741226662695403,3.65787739858031,1.12209415435791,1.2215549945831299,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,0.37791371345520003,1,1,155,-22.125999999999998,23.662
457,Benin,Sub-Saharan Africa,2017,143,3.65700006484985,3.74578355133533,3.56821657836437,0.43108540773391707,0.43529984354972795,0.20993021130561804,0.42596277594566295,0.207948461174965,0.0609290152788162,1.88563096523285,1,1,155,10.478,2.274
458,Madagascar,Sub-Saharan Africa,2017,144,3.64400005340576,3.7143191058933698,3.57368100091815,0.305808693170547,0.9130203723907471,0.375223308801651,0.18919676542282102,0.208732530474663,0.0672319754958153,1.58461260795593,1,1,155,-19.615,46.645
459,Haiti,Latin America and Caribbean,2017,145,3.6029999256133998,3.73471479773521,3.4712850534915902,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,1.69716763496399,1,1,155,19.3175,-72.4205
460,Yemen,Middle East and Northern Africa,2017,146,3.59299993515015,3.6927503198385203,3.4932495504617704,0.5916834473609921,0.93538224697113,0.310080915689468,0.24946372210979503,0.104125209152699,0.0567674227058887,1.3456006050109899,1,1,155,15.569,47.793
461,South Sudan,Sub-Saharan Africa,2017,147,3.5910000801086404,3.7255385857820498,3.45646157443523,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,1.8795673847198502,1,1,155,7.1,30.48
462,Liberia,Sub-Saharan Africa,2017,148,3.5329999923706095,3.6537562608718903,3.4122437238693197,0.11904179304838199,0.8721179366111759,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,1.6732859611511202,1,1,155,6.51,-9.33
463,Guinea,Sub-Saharan Africa,2017,149,3.50699996948242,3.58442812889814,3.4295718100667,0.24454993009567302,0.7912446856498722,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,1.55231189727783,1,1,155,10.599,-10.907
464,Togo,Sub-Saharan Africa,2017,150,3.4949998855590803,3.59403811171651,3.39596165940166,0.30544471740722695,0.4318825304508211,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467,1.8372292518615703,1,1,155,7.7,1.1059999999999999
465,Rwanda,Sub-Saharan Africa,2017,151,3.47099995613098,3.54303023353219,3.3989696787297703,0.368745893239975,0.945707023143768,0.326424807310104,0.5818438529968261,0.25275602936744695,0.455220013856888,0.540061235427856,1,1,155,-1.8869999999999998,29.904
466,Syria,Middle East and Northern Africa,2017,152,3.46199989318848,3.66366855680943,3.2603312295675297,0.777153134346008,0.396102607250214,0.5005333423614501,0.0815394446253777,0.49366372823715204,0.15134713053703303,1.06157350540161,1,1,155,35.303000000000004,38.321999999999996
467,Tanzania,Sub-Saharan Africa,2017,153,3.34899997711182,3.4614297553896898,3.23657019883394,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,0.621130466461182,1,1,155,-5.651,34.146
468,Burundi,Sub-Saharan Africa,2017,154,2.90499997138977,3.07469033300877,2.73530960977077,0.09162256866693501,0.629793584346771,0.151610791683197,0.0599007532000542,0.20443518459796897,0.0841479450464249,1.68302416801453,1,1,155,-3.333,29.749000000000002
469,Central African Republic,Sub-Saharan Africa,2017,155,2.69300007820129,2.8648842692375203,2.52111588716507,0.0,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,2.06600475311279,1,1,155,7.042999999999999,21.424
470,Finland,Western Europe,2018,1,7.632000000000001,No data,No data,1.305,1.5919999999999999,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996,No Data,1,1,156,62.716,26.191999999999997
471,Norway,Western Europe,2018,2,7.593999999999999,No data,No data,1.456,1.5819999999999999,0.861,0.6859999999999999,0.28600000000000003,0.34,No Data,1,1,156,61.3701,9.3031
472,Denmark,Western Europe,2018,3,7.555,No data,No data,1.351,1.59,0.868,0.6829999999999999,0.284,0.408,No Data,1,1,156,56.113,9.096
473,Iceland,Western Europe,2018,4,7.495,No data,No data,1.3430000000000002,1.6440000000000001,0.914,0.677,0.353,0.138,No Data,1,1,156,64.82600000000001,-18.417
474,Switzerland,Western Europe,2018,5,7.487,No data,No data,1.42,1.5490000000000002,0.927,0.66,0.256,0.35700000000000004,No Data,1,1,156,46.7794,8.0329
475,Netherlands,Western Europe,2018,6,7.441,No data,No data,1.361,1.4880000000000002,0.878,0.638,0.33299999999999996,0.295,No Data,1,1,156,52.1704,5.0102
476,Canada,North America,2018,7,7.327999999999999,No data,No data,1.33,1.5319999999999998,0.8959999999999999,0.653,0.321,0.29100000000000004,No Data,1,1,156,59.2067,-111.1937
477,New Zealand,Australia and New Zealand,2018,8,7.324,No data,No data,1.268,1.601,0.8759999999999999,0.669,0.365,0.389,No Data,1,1,156,-42.558,172.377
478,Sweden,Western Europe,2018,9,7.314,No data,No data,1.355,1.501,0.9129999999999999,0.659,0.285,0.38299999999999995,No Data,1,1,156,66.2188,19.0
479,Australia,Australia and New Zealand,2018,10,7.272,No data,No data,1.34,1.5730000000000002,0.91,0.647,0.361,0.302,No Data,1,1,156,-24.578000000000003,133.582
480,United Kingdom,Western Europe,2018,11,7.19,No data,No data,1.244,1.433,0.888,0.46399999999999997,0.262,0.08199999999999999,No Data,1,1,156,52.288999999999994,-1.2590000000000001
481,Austria,Western Europe,2018,12,7.138999999999999,No data,No data,1.341,1.504,0.8909999999999999,0.617,0.242,0.22399999999999998,No Data,1,1,156,47.65,14.705
482,Costa Rica,Latin America and Caribbean,2018,13,7.072,No data,No data,1.01,1.459,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999,No Data,1,1,156,10.126,-84.075
483,Ireland,Western Europe,2018,14,6.977,No data,No data,1.4480000000000002,1.5830000000000002,0.8759999999999999,0.614,0.307,0.306,No Data,1,1,156,53.214,-7.587999999999999
484,Germany,Western Europe,2018,15,6.965,No data,No data,1.34,1.474,0.861,0.586,0.273,0.28,No Data,1,1,156,51.3819,9.9877
485,Belgium,Western Europe,2018,16,6.9270000000000005,No data,No data,1.324,1.483,0.894,0.583,0.188,0.24,No Data,1,1,156,50.6745,4.4588
486,Luxembourg,Western Europe,2018,17,6.91,No data,No data,1.5759999999999998,1.52,0.8959999999999999,0.632,0.196,0.321,No Data,1,1,156,49.67100000000001,6.1129999999999995
487,United States,North America,2018,18,6.886,No data,No data,1.3980000000000001,1.4709999999999999,0.8190000000000001,0.547,0.29100000000000004,0.133,No Data,1,1,156,40.0792,-98.8164
488,Israel,Middle East and Northern Africa,2018,19,6.814,No data,No data,1.301,1.5590000000000002,0.883,0.5329999999999999,0.354,0.272,No Data,1,1,156,30.991999999999997,34.834
490,Czech Republic,Central and Eastern Europe,2018,21,6.711,No data,No data,1.2329999999999999,1.489,0.8540000000000001,0.5429999999999999,0.064,0.034,No Data,1,1,156,49.848,15.2812
491,Malta,Western Europe,2018,22,6.627000000000001,No data,No data,1.27,1.525,0.884,0.645,0.376,0.142,No Data,1,1,156,35.9024,14.4137
492,France,Western Europe,2018,23,6.489,No data,No data,1.2930000000000001,1.466,0.9079999999999999,0.52,0.098,0.17600000000000002,No Data,1,1,156,46.656000000000006,2.543
493,Mexico,Latin America and Caribbean,2018,24,6.4879999999999995,No data,No data,1.038,1.252,0.7609999999999999,0.479,0.069,0.095,No Data,1,1,156,22.925,-101.68
494,Chile,Latin America and Caribbean,2018,25,6.476,No data,No data,1.131,1.331,0.8079999999999999,0.431,0.19699999999999998,0.061,No Data,1,1,156,-23.176,-69.20100000000001
495,Taiwan,East Asia,2018,26,6.441,No data,No data,1.365,1.436,0.857,0.418,0.151,0.078,No Data,1,1,156,23.6091,120.8353
496,Panama,Latin America and Caribbean,2018,27,6.43,No data,No data,1.112,1.4380000000000002,0.759,0.597,0.125,0.063,No Data,1,1,156,8.347999999999999,-81.005
497,Brazil,Latin America and Caribbean,2018,28,6.419,No data,No data,0.986,1.474,0.675,0.493,0.11,0.08800000000000001,No Data,1,1,156,-11.694,-48.978
498,Argentina,Latin America and Caribbean,2018,29,6.388,No data,No data,1.073,1.4680000000000002,0.7440000000000001,0.57,0.062,0.054000000000000006,No Data,1,1,156,-33.166,-64.31
499,Guatemala,Latin America and Caribbean,2018,30,6.382000000000001,No data,No data,0.7809999999999999,1.268,0.608,0.604,0.179,0.071,No Data,1,1,156,15.124,-90.711
500,Uruguay,Latin America and Caribbean,2018,31,6.379,No data,No data,1.093,1.459,0.7709999999999999,0.625,0.13,0.155,No Data,1,1,156,-32.948,-56.248999999999995
501,Qatar,Middle East and Northern Africa,2018,32,6.374,No data,No data,1.649,1.3030000000000002,0.748,0.654,0.256,0.171,No Data,1,1,156,25.3174,51.1522
502,Saudi Arabia,Middle East and Northern Africa,2018,33,6.371,No data,No data,1.379,1.331,0.633,0.509,0.098,0.127,No Data,1,1,156,24.191,44.32
503,Singapore,Southeast Asia,2018,34,6.343,No data,No data,1.5290000000000001,1.4509999999999998,1.008,0.631,0.261,0.457,No Data,1,1,156,1.3389,103.8297
504,Malaysia,Southeast Asia,2018,35,6.322,No data,No data,1.161,1.258,0.669,0.35600000000000004,0.311,0.059000000000000004,No Data,1,1,156,4.416,102.09899999999999
505,Spain,Western Europe,2018,36,6.31,No data,No data,1.251,1.538,0.965,0.449,0.142,0.07400000000000001,No Data,1,1,156,40.617,-3.388
506,Colombia,Latin America and Caribbean,2018,37,6.26,No data,No data,0.96,1.439,0.635,0.531,0.099,0.039,No Data,1,1,156,3.7939999999999996,-73.60600000000001
507,Trinidad & Tobago,Latin America and Caribbean,2018,38,6.192,No data,No data,1.2229999999999999,1.492,0.564,0.575,0.171,0.019,No Data,1,1,156,10.4435,-61.2604
508,Slovakia,Central and Eastern Europe,2018,39,6.172999999999999,No data,No data,1.21,1.537,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999,No Data,1,1,156,48.8595,19.4434
509,El Salvador,Latin America and Caribbean,2018,40,6.167000000000001,No data,No data,0.8059999999999999,1.2309999999999999,0.639,0.461,0.065,0.08199999999999999,No Data,1,1,156,13.847999999999999,-89.229
510,Nicaragua,Latin America and Caribbean,2018,41,6.141,No data,No data,0.6679999999999999,1.319,0.7,0.527,0.20800000000000002,0.128,No Data,1,1,156,12.692,-85.03
511,Poland,Central and Eastern Europe,2018,42,6.122999999999999,No data,No data,1.176,1.4480000000000002,0.7809999999999999,0.546,0.10800000000000001,0.064,No Data,1,1,156,52.442,19.72
512,Bahrain,Middle East and Northern Africa,2018,43,6.105,No data,No data,1.338,1.3659999999999999,0.698,0.594,0.243,0.12300000000000001,No Data,1,1,156,26.025,50.5534
513,Uzbekistan,Central and Eastern Europe,2018,44,6.096,No data,No data,0.7190000000000001,1.584,0.605,0.7240000000000001,0.32799999999999996,0.259,No Data,1,1,156,41.757,63.958
514,Kuwait,Middle East and Northern Africa,2018,45,6.082999999999999,No data,No data,1.474,1.301,0.675,0.5539999999999999,0.16699999999999998,0.106,No Data,1,1,156,29.3169,47.4272
515,Thailand,Southeast Asia,2018,46,6.072,No data,No data,1.016,1.4169999999999998,0.7070000000000001,0.637,0.364,0.028999999999999998,No Data,1,1,156,15.687999999999999,100.845
516,Italy,Western Europe,2018,47,6.0,No data,No data,1.264,1.501,0.946,0.281,0.13699999999999998,0.027999999999999997,No Data,1,1,156,44.3713,11.1084
517,Ecuador,Latin America and Caribbean,2018,48,5.973,No data,No data,0.889,1.33,0.736,0.556,0.114,0.12,No Data,1,1,156,-1.151,-78.308
518,Belize,Latin America and Caribbean,2018,49,5.956,No data,No data,0.807,1.101,0.474,0.593,0.183,0.08900000000000001,No Data,1,1,156,17.108,-88.744
519,Lithuania,Central and Eastern Europe,2018,50,5.952000000000001,No data,No data,1.197,1.527,0.716,0.35,0.026000000000000002,0.006,No Data,1,1,156,55.342,24.23
520,Slovenia,Central and Eastern Europe,2018,51,5.9479999999999995,No data,No data,1.219,1.506,0.856,0.633,0.16,0.051,No Data,1,1,156,46.037,14.534
521,Romania,Central and Eastern Europe,2018,52,5.945,No data,No data,1.1159999999999999,1.219,0.726,0.528,0.08800000000000001,0.001,No Data,1,1,156,45.933,25.119
